region_nombre,region,comuna_nombre,comuna,Poblacion,2020-06-12,2020-06-15,2020-06-19,2020-06-23,2020-06-28,2020-07-01,2020-07-05,2020-07-10,2020-07-13,2020-07-17,2020-07-20,2020-07-24,2020-07-27,2020-07-31,2020-08-03,2020-08-07,2020-08-10,2020-08-14,2020-08-17,2020-08-21,2020-08-24,2020-08-28,2020-08-31,2020-09-04,2020-09-07,2020-09-11,2020-09-14,2020-09-18,2020-09-21,2020-09-25,2020-09-28,2020-10-02,2020-10-05,2020-10-09,2020-10-12,2020-10-16,2020-10-19,2020-10-24,2020-10-26,2020-10-30,2020-11-02,2020-11-06,2020-11-09,2020-11-13,2020-11-16,2020-11-20,2020-11-23,2020-11-27,2020-11-30,2020-12-04,2020-12-07,2020-12-11,2020-12-14,2020-12-18,2020-12-21,2020-12-25,2020-12-28,2021-01-01,2021-01-04,2021-01-08,2021-01-11,2021-01-15,2021-01-18,2021-01-22,2021-01-25,2021-01-29,2021-02-01,2021-02-05,2021-02-08,2021-02-12,2021-02-15,2021-02-19,2021-02-22,2021-02-26,2021-03-01,2021-03-05,2021-03-08,2021-03-12,2021-03-15,2021-03-19,2021-03-22,2021-03-26,2021-03-29,2021-04-02,2021-04-05,2021-04-09,2021-04-12,2021-04-16,2021-04-19,2021-04-23,2021-04-26,2021-04-30,2021-05-03,2021-05-07,2021-05-10,2021-05-14,2021-05-17,2021-05-21,2021-05-24,2021-05-28,2021-05-31,2021-06-04,2021-06-07,2021-06-11,2021-06-14,2021-06-18,2021-06-21,2021-06-25,2021-06-28,2021-07-02,2021-07-05,2021-07-09,2021-07-12,2021-07-16,2021-07-19,2021-07-23,2021-07-26,2021-07-30,2021-08-02,2021-08-06,2021-08-09,2021-08-13,2021-08-16,2021-08-20,2021-08-23,2021-08-27,2021-08-30,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-17,2021-09-20,2021-09-24,2021-09-27,2021-10-01,2021-10-04,2021-10-08,2021-10-11,2021-10-15,2021-10-18,2021-10-22,2021-10-25,2021-10-29,2021-11-01,2021-11-05,2021-11-08,2021-11-12,2021-11-15,2021-11-19,2021-11-22,2021-11-26,2021-11-29,2021-12-03,2021-12-06,2021-12-10,2021-12-13
Metropolitana,13,Lo Barnechea,13115,124076,15.313195138463522,16.925110416196524,24.984686804861536,28.20851736032754,36.268093748992555,37.88000902672555,43.52171249879106,46.74554305425707,49.16341597085657,49.96937360972307,50.77533124858957,51.58128888745608,53.19320416518908,54.80511944292208,54.80511944292208,56.41703472065508,58.028949998388086,58.028949998388086,59.64086527612109,59.64086527612109,59.64086527612109,59.64086527612109,60.446822914987585,61.25278055385409,61.25278055385409,62.86469583158709,62.86469583158709,65.28256874818659,66.8944840259196,69.3123569425191,69.3123569425191,70.1183145813856,70.1183145813856,70.1183145813856,70.1183145813856,70.1183145813856,70.1183145813856,70.1183145813856,70.1183145813856,70.1183145813856,73.34214513685161,74.14810277571812,74.9540604145846,74.9540604145846,74.9540604145846,74.9540604145846,74.9540604145846,74.9540604145846,75.7600180534511,76.56597569231761,77.37193333118411,77.37193333118411,77.37193333118411,77.37193333118411,77.37193333118411,78.17789097005061,78.17789097005061,78.98384860891711,78.98384860891711,78.98384860891711,78.98384860891711,80.59576388665012,80.59576388665012,80.59576388665012,81.40172152551662,81.40172152551662,81.40172152551662,82.20767916438312,83.01363680324963,83.81959444211613,83.81959444211613,83.81959444211613,83.81959444211613,83.81959444211613,83.81959444211613,83.81959444211613,83.81959444211613,86.23746735871562,86.23746735871562,87.04342499758212,88.65534027531513,90.26725555304812,93.49108610851414,94.29704374738064,94.29704374738064,95.10300138624714,100.74470485831264,103.16257777491217,104.77449305264516,103.96853541377864,106.38640833037816,107.19236596924466,107.19236596924466,107.19236596924466,107.19236596924466,107.99832360811116,110.41619652471066,110.41619652471066,111.22215416357716,112.02811180244366,112.83406944131016,114.44598471904315,116.86385763564267,116.86385763564267,119.28173055224218,120.89364582997516,122.50556110770816,124.11747638544118,127.3413069409072,128.95322221864018,131.3710951352397,132.1770527741062,133.7889680518392,133.7889680518392,133.7889680518392,136.2068409684387,136.2068409684387,137.8187562461717,137.8187562461717,137.8187562461717,137.8187562461717,139.4306715239047,140.2366291627712,141.0425868016377,141.8485444405042,143.46045971823722,143.46045971823722,143.46045971823722,144.2664173571037,144.2664173571037,145.07237499597022,145.8783326348367,145.8783326348367,145.8783326348367,145.8783326348367,145.8783326348367,145.8783326348367,146.68429027370323,147.4902479125697,148.29620555143623,148.29620555143623,149.9081208291692,151.5200361069022,151.5200361069022,151.5200361069022,151.5200361069022,151.5200361069022,151.5200361069022,151.5200361069022,152.32599374576873,152.32599374576873,153.93790902350173,153.93790902350173,154.74386666236822,153.93790902350173,155.54982430123474,155.54982430123474
Metropolitana,13,Lo Espejo,13116,103865,52.95335291002744,57.7672940836663,78.94863524767727,83.76257642131613,107.83228228951042,120.34852934097144,129.97641168824916,142.4926587397102,153.0833293217157,160.78563519953786,166.5623646079045,170.41351754681557,172.33909401627113,174.26467048572667,174.26467048572667,177.15303518991,181.00418812882103,181.00418812882103,181.96697636354884,185.8181293024599,188.70649400664325,190.6320704760988,193.5204351802821,194.48322341500983,197.3715881191932,199.2971645886487,199.2971645886487,200.2599528233765,203.1483175275598,206.03668223174313,207.96225870119864,210.850623405382,211.81341164010976,211.81341164010976,211.81341164010976,211.81341164010976,213.7389881095653,216.62735281374864,217.5901410484764,219.51571751793193,225.29244692629857,230.10638809993745,231.0691763346652,232.9947528041207,232.9947528041207,233.95754103884852,237.8086939777596,239.73427044721512,240.6970586819429,238.77148221248737,240.6970586819429,242.62263515139844,243.58542338612625,245.51099985558176,248.39936455976508,249.36215279449289,249.36215279449289,250.3249410292206,250.3249410292206,252.25051749867615,253.21330573340393,253.21330573340393,255.1388822028595,257.064458672315,258.9900351417706,259.9528233764983,260.9156116112261,263.80397631540944,266.69234101959273,266.69234101959273,267.6551292543205,272.46907042795937,276.32022336687044,280.17137630578156,284.02252924469263,289.79925865305927,290.76204688778705,294.6131998266981,293.65041159197034,293.65041159197034,296.5387762961537,297.5015645308814,300.38992923506476,304.2410821739758,307.1294468781592,310.01781158234246,313.86896452125353,319.64569392962017,321.57127039907573,326.3852115727146,330.23636451162565,336.0130939199923,339.86424685890336,340.82703509363114,345.64097626727,352.3804939103644,356.2316468492755,362.0083762576421,365.8595291965533,370.6734703701921,375.48741154383094,378.37577624801423,383.1897174216531,387.0408703605642,395.70596447311414,400.519905646753,408.2222115245752,413.0361526982141,416.8873056371251,423.6268232802195,428.4407644538584,431.32912915804167,435.1802820969528,439.03143503586386,442.88258797477494,444.8081644442305,447.6965291484138,449.62210561786935,449.62210561786935,457.3244114956915,461.1755644346026,462.1383526693304,464.0639291387859,465.9895056082415,466.95229384296925,468.8778703124248,472.7290232513359,473.6918114860636,476.58017619024696,479.46854089443025,479.46854089443025,483.3196938333414,484.2824820680691,485.2452703027969,486.20805853752466,486.20805853752466,487.1708467722525,491.0219997111635,491.9847879458913,494.87315265007464,496.79872911953015,496.79872911953015,496.79872911953015,499.6870938237135,501.612670293169,503.53824676262457,505.4638232320802,506.42661146680786,507.3893997015357,508.3521879362634,508.3521879362634,511.2405526404467,513.1661291099023,516.0544938140856,515.0917055793578,517.0172820488134,517.0172820488134
Metropolitana,13,Lo Prado,13117,104403,43.10220970661763,47.891344118464026,59.38526670689539,63.21657423637251,88.12007317797381,100.57182264877446,106.31878394299014,113.0235721195751,118.7705334137908,118.7705334137908,119.72836029616008,121.64401406089864,122.60184094326792,123.5596678256372,125.47532159037576,130.26445600222215,132.18010976696073,136.01141729643786,136.01141729643786,136.96924417880712,139.84272482591496,143.6740323553921,143.6740323553921,145.58968612013064,147.50533988486922,148.46316676723848,150.37882053197706,151.33664741434634,151.33664741434634,154.21012806145418,155.16795494382345,155.16795494382345,156.12578182619274,158.0414355909313,158.0414355909313,158.0414355909313,158.0414355909313,160.91491623803913,162.8305700027777,163.78839688514697,166.6618775322548,167.6197044146241,168.5775312969934,169.53535817936267,171.45101194410125,172.40883882647051,173.36666570883978,175.28231947357835,176.24014635594762,176.24014635594762,176.24014635594762,177.1979732383169,177.1979732383169,178.1558001206862,178.1558001206862,179.11362700305546,181.9871076501633,181.9871076501633,182.9449345325326,183.90276141490187,183.90276141490187,185.81841517964045,187.734068944379,188.6918958267483,192.5232033562254,193.48103023859468,194.43885712096397,194.43885712096397,195.39668400333323,198.27016465044107,200.18581841517965,202.1014721799182,203.0592990622875,204.01712594465675,207.84843347413388,205.93277970939533,206.8906065917646,207.84843347413388,209.76408723887243,209.76408723887243,212.63756788598027,214.55322165071885,218.384529180196,223.17366359204237,225.08931735678092,227.0049711215195,228.92062488625805,233.70975929810447,236.5832399452123,237.54106682758157,237.54106682758157,244.24585500416657,245.20368188653583,245.20368188653583,247.1193356512744,251.9084700631208,255.7397775925979,255.7397775925979,259.57108512207503,264.36021953392145,266.27587329866,270.10718082813713,274.89631523998355,279.6854496518299,284.47458406367633,289.26371847552275,295.9685066521077,301.7154679463234,305.54677547580053,308.42025612290837,313.20939053475473,319.91417871133973,322.78765935844757,328.53462065266325,335.2394088292482,338.11288947635603,340.0285432410946,343.8598507705717,347.69115830004887,350.5646389471567,350.5646389471567,355.35377335900307,357.26942712374165,359.18508088848023,362.05856153558807,364.9320421826959,366.8476959474345,367.80552282980375,368.763349712173,370.6790034769116,370.6790034769116,372.59465724165017,372.59465724165017,375.468137888758,376.42596477112727,377.3837916534966,380.2572723006044,384.0885798300815,385.0464067124508,386.0042335948201,390.79336800666647,391.7511948890358,393.6668486537743,394.6246755361436,396.54032930088215,396.54032930088215,396.54032930088215,398.4559830656207,398.4559830656207,400.3716368303593,401.32946371272857,405.16077124220567,408.0342518893135,408.9920787716828,410.90773253642135,412.8233863011599,412.8233863011599
Metropolitana,13,Macul,13118,134635,35.65194785902626,41.59393916886397,48.278679392431386,52.73517287480967,76.5031381141605,82.44512942399821,89.87261856129535,94.32911204367365,103.98484792215991,105.47034574961934,109.92683923199762,111.41233705945704,111.41233705945704,113.6405838006462,113.6405838006462,113.6405838006462,114.38333271437592,116.61157945556504,118.09707728302448,120.3253240242136,122.55357076540275,124.78181750659188,127.01006424778105,127.01006424778105,127.75281316151076,128.49556207524046,128.49556207524046,129.23831098897017,129.98105990269988,129.98105990269988,130.7238088164296,131.4665577301593,131.4665577301593,132.9520555576187,132.9520555576187,134.43755338507816,135.1803022988079,136.66580012626733,137.40854903999704,139.63679578118618,141.1222936086456,142.60779143610503,142.60779143610503,142.60779143610503,142.60779143610503,142.60779143610503,142.60779143610503,144.09328926356446,144.83603817729417,145.57878709102388,147.0642849184833,147.80703383221302,148.54978274594274,148.54978274594274,149.29253165967245,151.5207784008616,151.5207784008616,151.5207784008616,151.5207784008616,152.2635273145913,153.74902514205073,154.49177405578044,155.23452296951015,156.72002079696958,157.4627697106993,158.205518624429,159.69101645188843,160.43376536561814,161.91926319307757,162.66201210680728,162.66201210680728,163.404761020537,164.1475099342667,164.89025884799642,165.63300776172616,167.1185055891856,168.604003416645,171.57499907156387,174.54599472648272,178.25973929513128,177.51699038140157,179.002488208861,182.71623277750956,183.45898169123927,187.17272625988784,187.17272625988784,190.1437219148067,192.37196865599583,193.85746648345528,192.37196865599583,196.0857132246444,198.31395996583356,199.799457793293,201.2849556207524,200.5422067070227,201.2849556207524,203.51320236194155,206.4841980168604,209.45519367177928,210.19794258550897,213.16893824042785,218.3681806365358,222.0819252051844,227.2811676012924,232.4804099974004,239.1651502209678,239.90789913469752,240.65064804842723,243.62164370334608,247.33538827199465,250.3063839269135,253.27737958183235,255.50562632302152,255.50562632302152,257.7338730642106,258.47662197794034,262.1903665465889,265.16136220150776,266.6468600289672,267.3896089426969,268.8751067701563,270.3606045976158,271.1033535113455,273.33160025253466,277.78809373491293,277.78809373491293,280.0163404761021,281.5018383035615,282.2445872172912,282.2445872172912,282.9873361310209,282.9873361310209,285.21558287221006,285.9583317859398,285.9583317859398,287.4438296133992,287.4438296133992,288.92932744085863,290.41482526831805,290.41482526831805,291.15757418204777,291.15757418204777,292.6430720095072,294.1285698369666,296.35681657815576,296.35681657815576,297.09956549188547,297.8423144056152,300.0705611468043,300.81331006053404,301.55605897426375,301.55605897426375,301.55605897426375,301.55605897426375,302.29880788799346,303.7843057154529,303.7843057154529
Metropolitana,13,Maipu,13119,578605,19.529730990917813,22.46783211344527,26.78856905833859,31.10930600323191,39.57795041522282,42.51605153775028,45.97264109366493,49.94771908296679,52.88582020549425,54.44128550565584,56.34240976140891,57.725045583774765,60.31748775071076,62.04578252866809,63.94690678442115,64.98388365119555,65.8480310401742,67.92198477372301,69.30462059608887,69.9959385072718,71.37857432963766,72.76121015200353,73.10686910759499,74.14384597436938,75.00799336334805,77.42760605248831,78.29175344146698,80.19287769722004,80.71136613060723,82.26683143076883,83.1309788197475,85.37776203109202,86.06907994227495,87.79737472023228,88.48869263141522,89.35284002039388,90.21698740937256,92.80942957630852,94.01923592087869,95.05621278765308,96.09318965442746,96.95733704340611,97.64865495458903,99.54977921034212,100.06826764372931,101.10524451050372,101.62373294389091,102.83353928846104,103.6976866774397,104.7346635442141,104.7346635442141,105.59881093319277,106.11729936657996,106.2901288443757,106.63578779996716,107.84559414453727,108.19125310012876,109.40105944469887,109.91954787808608,110.78369526706474,110.95652474486047,111.47501317824768,112.1663310894306,112.33916056722634,112.68481952281782,113.203307956205,114.2402848229794,114.93160273416234,115.795750123141,117.52404490109834,118.9066807234642,119.77082811244286,120.11648706803432,120.80780497921724,123.40024714615323,125.81985983529351,127.72098409104656,130.31342625798257,131.35040312475695,133.25152738051003,134.97982215846736,136.8809464142204,139.81904753674786,140.85602440352227,142.41148970368386,146.21373821518998,148.11486247094305,150.36164568228756,152.6084288936321,149.67032777110464,151.0529635934705,153.29974680481502,156.06501844954676,158.83029009427847,161.5955617390102,164.1880039059462,166.43478711729074,167.64459346186086,169.20005876202245,171.10118301777553,173.34796622912003,174.90343152928165,177.15021474062615,179.56982742976643,181.81661064111097,185.44602967482135,187.00149497498293,188.72978975294023,190.9765729642848,194.6059919979952,198.2354110317056,200.82785319864155,202.38331849880316,204.8029311879434,206.0127375325135,208.4323502216538,210.33347447740687,212.75308716654712,214.135722988913,216.55533567805324,218.45645993380631,220.18475471176365,221.91304948972095,223.2956853120868,224.50549165665697,226.23378643461427,226.75227486800148,227.61642225698017,228.3077401681631,230.20886442391617,231.4186707684863,232.1099886796692,232.97413606864788,233.83828345762657,234.35677189101372,234.7024308466052,235.39374875778813,236.60355510235823,236.94921405794972,237.8133614469284,238.8503383137028,240.06014465827292,240.57863309166012,241.26995100284304,242.47975734741317,243.5167342141876,244.7265405587577,246.1091763811236,247.14615324789796,248.70161854805957,250.0842543704254,255.96045661548033,257.3430924378462,257.1702629600505,255.2691387042974,254.7506502709102,255.2691387042974
Metropolitana,13,Maria Pinto,13504,14926,6.699718611818303,6.699718611818303,6.699718611818303,6.699718611818303,6.699718611818303,20.099155835454912,26.798874447273217,26.798874447273217,26.798874447273217,26.798874447273217,26.798874447273217,26.798874447273217,26.798874447273217,33.49859305909152,33.49859305909152,33.49859305909152,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,46.89803028272812,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,53.59774889454643,66.99718611818304,66.99718611818304,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,80.39662334181965,87.09634195363795,93.79606056545624,93.79606056545624,93.79606056545624,93.79606056545624,100.49577917727456,100.49577917727456,107.19549778909284,113.89521640091117,113.89521640091117,113.89521640091117,113.89521640091117,120.59493501272948,120.59493501272948,127.29465362454776,127.29465362454776,133.99437223636608,133.99437223636608,133.99437223636608,140.69409084818437,140.69409084818437,140.69409084818437,133.99437223636608,133.99437223636608,133.99437223636608,133.99437223636608,133.99437223636608,133.99437223636608,133.99437223636608,133.99437223636608,133.99437223636608,140.69409084818437,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,147.39380946000267,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,160.7932466836393,167.4929652954576,174.1926839072759,174.1926839072759,174.1926839072759,174.1926839072759
Metropolitana,13,Melipilla,13501,141612,16.947716295229217,20.478490523401973,28.95234867101658,29.65850351665113,40.956981046803946,43.0754455837076,52.255458576956755,55.08007795949496,60.02316187893681,64.96624579837867,68.49702002655143,74.85241363726237,76.26472332853147,78.38318786543513,78.38318786543513,80.50165240233879,79.79549755670423,80.50165240233879,82.62011693924244,84.03242663051154,84.03242663051154,85.44473632178064,86.85704601304974,86.85704601304974,86.85704601304974,88.26935570431884,88.9755105499534,89.68166539558794,91.09397508685704,91.09397508685704,91.8001299324916,91.8001299324916,93.2124396237607,93.2124396237607,93.91859446939525,95.33090416066436,95.33090416066436,96.74321385193343,96.74321385193343,96.74321385193343,100.2739880801062,100.98014292574076,101.68629777137532,103.0986074626444,103.0986074626444,103.0986074626444,103.0986074626444,103.0986074626444,103.80476230827897,105.21707199954804,108.04169138208628,108.04169138208628,108.04169138208628,108.04169138208628,108.04169138208628,108.7478462277208,109.45400107335536,110.16015591898991,111.57246561025902,112.98477530152812,115.10323983843178,115.10323983843178,115.10323983843178,117.22170437533542,117.22170437533542,117.92785922096998,118.63401406660452,118.63401406660452,119.34016891223908,120.04632375787362,120.04632375787362,120.04632375787362,120.75247860350818,122.87094314041182,124.98940767731548,127.81402705985369,129.22633675112277,133.4632658249301,133.4632658249301,136.99404005310285,136.99404005310285,137.7001948987374,141.23096912691014,144.05558850944834,148.29251758325566,151.82329181142842,154.64791119396662,156.7663757308703,165.24023387848487,158.8848402677739,162.41561449594667,165.94638872411943,167.35869841538852,170.18331779792672,173.71409202609948,175.83255656300312,182.89410501934864,182.89410501934864,189.2494986300596,192.78027285823237,195.60489224077057,198.42951162330877,203.37259554275064,208.3156794621925,212.55260853599975,214.67107307290345,216.08338276417257,223.14493122051803,227.38186029432535,232.3249442137672,235.85571844193996,237.9741829788436,242.21111205265092,244.32957658955456,247.86035081772732,249.2726605089964,251.39112504590005,253.50958958280373,257.0403638109765,261.2772928847838,263.39575742168745,264.8080671129565,266.2203768042256,269.04499618676385,271.16346072366747,272.5757704149366,275.4003897974748,277.51885433437843,278.225009180013,281.0496285625512,281.0496285625512,281.0496285625512,282.4619382538203,285.2865576363585,286.6988673276276,287.4050221732621,287.4050221732621,290.22964155580036,290.9357964014349,290.9357964014349,290.9357964014349,290.9357964014349,293.0542609383386,293.7604157839731,295.87888032087676,296.5850351665113,297.2911900121459,297.99734485778043,299.4096545490495,299.4096545490495,300.8219642403186,300.11580939468405,301.52811908595316,302.9404287772223,302.9404287772223,302.9404287772223,302.2342739315877
Metropolitana,13,Nunoa,13120,250192,25.98004732365543,29.57728464539234,39.969303574854514,44.36592696808851,64.35057875551577,69.54658822024685,72.74413250623522,77.54044893521775,81.5373792927032,84.33523054294302,86.73338875743428,90.3306260791712,93.128477329411,94.32755643665664,95.92632857965084,96.72571465114792,97.12540768689648,99.92325893713628,100.32295197288482,102.7211101873761,103.92018929462174,106.318347509113,107.51742661635863,108.31681268785572,109.1161987593528,110.31527786659844,111.11466393809556,112.31374304534118,113.11312911683828,113.91251518833536,115.111594295581,116.31067340282662,117.90944554582082,120.30760376031208,120.30760376031208,120.70729679606065,121.10698983180916,122.70576197480337,123.50514804630043,123.904841082049,128.70115751103154,129.10085054678007,129.10085054678007,130.69962268977426,131.49900876127134,132.29839483276842,132.69808786851698,134.29686001151117,134.6965530472597,135.4959391187568,135.89563215450534,137.09471126175097,137.09471126175097,137.89409733324806,139.49286947624225,140.29225554773933,141.0916416192364,142.29072072648205,142.6904137622306,144.2891859052248,144.68887894097332,145.08857197672188,146.28765108396752,147.48673019121316,147.88642322696168,148.28611626271024,148.6858092984588,149.08550233420732,150.6842744772015,151.08396751295007,152.28304662019568,153.48212572744131,153.88181876318987,154.68120483468695,156.27997697768114,158.67813519217242,160.27690733516658,164.27383769265205,165.07322376414913,167.4713819786404,169.86954019313168,170.66892626462877,172.66739144337149,173.06708447912004,175.46524269361132,179.46217305109676,181.06094519409095,182.6597173370851,186.256954658822,186.256954658822,187.0563407303191,189.05480590906183,189.4544989448104,191.4529641235531,192.2523501950502,193.0517362665473,194.25081537379293,195.05020144529,195.8495875167871,198.64743876702693,201.0455969815182,202.64436912451237,204.24314126750656,207.44068555349492,210.23853680373472,215.03485323271727,216.63362537571143,219.4314766259513,220.6305557331969,221.82963484044257,224.2277930549338,227.42533734092217,231.4222676984076,233.42073287715036,235.01950502014452,236.6182771631387,237.81735627038435,239.81582144912707,240.61520752062415,242.21397966361835,244.21244484236107,247.0102960926009,247.40998912834945,248.60906823559503,249.40845430709217,251.0072264500863,253.4053846645776,254.60446377182325,255.40384984332033,255.80354287906889,256.2032359148174,257.0026219863145,258.6013941293087,259.80047323655435,260.20016627230285,260.5998593080514,260.5998593080514,260.5998593080514,260.99955234379996,261.7989384152971,261.7989384152971,261.7989384152971,261.7989384152971,262.19863145104557,262.5983244867941,263.7974035940398,265.39617573703396,266.59525484427957,268.59372002302234,269.3931060945194,270.1924921660165,269.79279913026795,271.3915712732621,271.3915712732621,271.79126430901067,272.5906503805078,272.99034341625634
Metropolitana,13,Padre Hurtado,13604,74188,21.56683021512913,24.26268399202027,26.958537768911413,32.350245322693695,49.87329487248611,52.569148649377254,53.917075537822825,62.004636868496256,62.004636868496256,63.35256375694183,64.70049064538739,66.04841753383296,66.04841753383296,66.04841753383296,66.04841753383296,68.7442713107241,68.7442713107241,70.09219819916967,70.09219819916967,74.13597886450638,74.13597886450638,79.52768641828867,82.22354019517981,83.57146708362538,83.57146708362538,84.91939397207095,87.61524774896209,87.61524774896209,87.61524774896209,87.61524774896209,87.61524774896209,87.61524774896209,88.96317463740766,90.31110152585325,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,93.00695530274436,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,94.35488219118994,95.70280907963551,95.70280907963551,101.0945166334178,101.0945166334178,101.0945166334178,102.44244352186335,103.79037041030894,106.48622418720008,107.83415107564564,109.18207796409122,109.18207796409122,109.18207796409122,109.18207796409122,110.5300048525368,111.87793174098238,111.87793174098238,110.5300048525368,114.57378551787352,114.57378551787352,117.26963929476466,118.61756618321024,119.9654930716558,121.31341996010136,122.66134684854694,124.00927373699253,126.70512751388364,124.00927373699253,124.00927373699253,125.35720062543808,128.05305440232922,130.74890817922036,133.4447619561115,134.79268884455706,137.4885426214482,141.53232328678493,145.57610395212163,145.57610395212163,146.9240308405672,149.61988461745835,152.3157383943495,155.01159217124064,157.70744594813178,157.70744594813178,163.09915350191406,163.09915350191406,167.14293416725076,171.18671483258748,175.23049549792418,179.2742761632609,184.6659837170432,187.36183749393433,187.36183749393433,191.40561815927103,192.7535450477166,195.44939882460775,200.84110637839004,202.1890332668356,206.23281393217232,208.92866770906343,210.27659459750905,211.6245214859546,211.6245214859546,212.97244837440016,212.97244837440016,215.6683021512913,215.6683021512913,217.01622903973688,217.01622903973688,217.01622903973688,218.36415592818244,218.36415592818244,218.36415592818244,218.36415592818244,218.36415592818244,218.36415592818244,218.36415592818244,219.71208281662803,219.71208281662803,221.0600097050736,222.40793659351917,223.75586348196475,225.1037903704103,225.1037903704103,225.1037903704103,225.1037903704103,225.1037903704103,226.4517172588559,226.4517172588559,226.4517172588559,227.79964414730145,229.14757103574703,230.4954979241926,231.84342481263815,231.84342481263815,231.84342481263815
Metropolitana,13,Paine,13404,82766,6.041127999420052,7.249353599304062,9.665804799072085,14.498707198608123,22.9562863977962,27.789188797332237,30.20563999710026,38.66321919628833,39.87144479617234,41.07967039605635,43.49612159582437,45.9125727955924,49.537249595244425,49.537249595244425,50.745475195128435,53.161926394896454,53.161926394896454,53.161926394896454,54.370151994780464,54.370151994780464,56.78660319454848,57.99482879443249,60.41127999420052,60.41127999420052,60.41127999420052,61.61950559408453,64.03595679385255,65.24418239373657,65.24418239373657,68.86885919338859,76.11821279269265,77.32643839257666,78.53466399246068,79.74288959234468,79.74288959234468,80.9511151922287,80.9511151922287,83.36756639199672,83.36756639199672,83.36756639199672,84.57579199188072,86.99224319164874,88.20046879153276,89.40869439141676,89.40869439141676,91.8251455911848,91.8251455911848,95.4498223908368,95.4498223908368,95.4498223908368,97.86627359060483,100.28272479037284,100.28272479037284,100.28272479037284,100.28272479037284,101.49095039025688,101.49095039025688,105.1156271899089,105.1156271899089,105.1156271899089,105.1156271899089,106.32385278979292,107.53207838967693,107.53207838967693,109.94852958944496,109.94852958944496,109.94852958944496,109.94852958944496,109.94852958944496,109.94852958944496,111.15675518932896,111.15675518932896,111.15675518932896,112.36498078921296,112.36498078921296,112.36498078921296,112.36498078921296,112.36498078921296,113.57320638909697,114.78143198898098,115.989657588865,115.989657588865,118.40610878863302,119.61433438851702,119.61433438851702,124.44723678805306,125.65546238793708,129.2801391875891,134.11304158712514,129.2801391875891,135.32126718700917,136.52949278689317,137.73771838677715,138.94594398666118,144.98707198608125,146.19529758596525,147.40352318584925,148.61174878573328,152.2364255853853,153.44465118526932,154.65287678515332,154.65287678515332,155.86110238503733,157.06932798492136,158.27755358480536,161.9022303844574,161.9022303844574,164.3186815842254,166.73513278399344,169.15158398376144,175.1927119831815,180.02561438271755,182.44206558248555,187.2749679820216,188.4831935819056,193.3160959814417,193.3160959814417,199.3572239808617,198.1489983809777,198.1489983809777,198.1489983809777,200.5654495807457,201.77367518062977,201.77367518062977,201.77367518062977,202.98190078051377,207.81480318004975,209.02302877993375,210.2312543798178,211.43947997970184,211.43947997970184,213.85593117946985,213.85593117946985,217.48060797912183,218.68883357900583,218.68883357900583,218.68883357900583,218.68883357900583,218.68883357900583,219.8970591788899,219.8970591788899,219.8970591788899,219.8970591788899,219.8970591788899,219.8970591788899,222.3135103786579,223.52173597854193,223.52173597854193,223.52173597854193,225.93818717830993,225.93818717830993,229.56286397796197,231.97931517772997,231.97931517772997,231.97931517772997,233.187540777614,235.603991977382
